rxn	gene
R07394	67870
R07393	67870
R08981	72519
R08981	219024
R09532	17330
R09827	16331
R09827	16332
R01788	14377
R01788	14378
R01788	68401
R00303	14377
R00303	14378
R00303	68401
R10928	77116
R10928	97287
R10928	219135
R10928	74302
R10928	170749
R10928	17772
R10928	53332
R10928	54384
R03332	18803
R03332	234779
R03332	114875
R03332	18797
R03332	18799
R03332	18798
R03332	72469
R03332	269615
R03332	269437
R03332	18802
R03332	18795
R03332	18796
R03332	74055
R03435	18803
R03435	234779
R03435	114875
R03435	18797
R03435	18799
R03435	18798
R03435	72469
R03435	269615
R03435	269437
R03435	18802
R03435	18795
R03435	18796
R03435	74055
R10952	18803
R10952	234779
R10952	114875
R10952	18797
R10952	18799
R10952	18798
R10952	72469
R10952	269615
R10952	269437
R10952	18802
R10952	18795
R10952	18796
R10952	74055
R02541	20598
R02541	20597
R02541	238011
R02541	77626
R02541	58994
R03259	18574
R03259	23984
R03259	18575
R03259	54611
R03259	18576
R03259	207728
R03259	18573
R03259	241489
R01234	18574
R01234	23984
R01234	18575
R01234	54611
R01234	18576
R01234	207728
R01234	18573
R01234	241489
R00191	18574
R00191	23984
R00191	18575
R00191	54611
R00191	18576
R00191	207728
R00191	18573
R00191	241489
R01030	74182
R01470	74182
R01234	110855
R01234	18587
R01234	23984
R01234	242202
R01234	241489
R01234	225600
R01234	18585
R03422	12799
R04362	18606
R07388	18606
R07385	18806
R07385	18807
R07385	104759
R07385	18805
R02051	18806
R02051	18807
R02051	104759
R02051	18805
R01310	18806
R01310	18807
R01310	104759
R01310	18805
R03331	71584
R03333	71584
R01193	56209
R04373	27426
R06623	14756
R04149	14756
R07398	14756
R00191	29863
R00191	18583
R00191	18577
R00191	18584
R00191	218461
R00191	110385
R00191	238871
R00191	18578
R07823	11881
R07821	15931
R07812	15931
R07819	75612
R07808	75612
R08942	20905
R08941	20905
R03404	20905
R07806	50917
R04856	11883
R06280	11883
R00336	68695
R05421	18979
R05421	269823
R05421	330260
R03979	18979
R03979	269823
R03979	330260
R05548	18979
R05548	269823
R05548	330260
R02108	11722
R02108	100043684
R02108	100043688
R02108	109959
R02108	100043686
R06209	11722
R06209	100043684
R06209	100043688
R06209	109959
R06209	100043686
R06080	69983
R06199	69983
R01791	69983
R00801	69983
R01718	69983
R05979	57377
R06098	226413
R06114	226413
R01100	226413
R01678	226413
R05982	17155
R05982	17156
R05982	227619
R05982	230815
R06722	17155
R06722	17156
R06722	227619
R06722	230815
R05984	140481
R05984	17158
R06082	81600
R06082	71884
R01206	81600
R01206	71884
R06081	81600
R06081	71884
R02334	81600
R02334	71884
R07811	15442
R09673	76055
R09672	76055
R06147	241159
R06147	50877
R06147	18010
R06147	23956
R05996	241159
R05996	50877
R05996	18010
R05996	23956
R04018	241159
R04018	50877
R04018	18010
R04018	23956
R05117	241159
R05117	50877
R05117	18010
R05117	23956
R06012	241159
R06012	50877
R06012	18010
R06012	23956
R05998	241159
R05998	50877
R05998	18010
R05998	23956
R06253	241159
R06253	50877
R06253	18010
R06253	23956
R05115	241159
R05115	50877
R05115	18010
R05115	23956
R04650	241159
R04650	50877
R04650	18010
R04650	23956
R03491	241159
R03491	50877
R03491	18010
R03491	23956
R04634	241159
R04634	50877
R04634	18010
R04634	23956
R05999	241159
R05999	50877
R05999	18010
R05999	23956
R00414	50798
R00802	232714
R00802	76051
R00802	14387
R06088	232714
R06088	76051
R06088	14387
R06084	232714
R06084	76051
R06084	14387
R06087	232714
R06087	76051
R06087	14387
R00028	232714
R00028	76051
R00028	14387
R00801	232714
R00801	76051
R00801	14387
R03634	11605
R06152	11605
R06142	11605
R06091	11605
R04019	11605
R06070	11605
R01103	11605
R06093	11605
R01329	11605
R03618	11605
R01104	11605
R05961	11605
R04470	11605
R02926	11605
R01101	11605
R06096	11605
R06094	11605
R01194	11605
R05549	11605
R06114	12091
R04633	12091
R06144	12091
R06099	12091
R06010	12091
R04783	12091
R05994	12091
R01100	12091
R03355	12091
R01678	12091
R05112	12091
R06098	12091
R01105	12091
R07807	12091
R06202	12091
R08717	17159
R08717	17160
R08717	73744
R08718	17159
R08718	17160
R08718	73744
R08614	110173
R08613	110173
R01332	110173
R06207	110173
R06103	58866
R00010	58866
R01791	232714
R06199	232714
R01790	232714
R10830	16591
R10830	110006
R04979	16591
R04979	110006
R01478	16591
R01478	110006
R08260	16591
R08260	110006
R08127	16591
R08127	110006
R07818	16591
R07818	110006
R06158	77559
R02109	77559
R07825	77042
R07825	80982
R07825	15586
R07825	15587
R07825	74468
R07825	20690
R07825	74409
R07825	109685
R07825	15458
R07824	77042
R07824	80982
R07824	15586
R07824	15587
R07824	74468
R07824	20690
R07824	74409
R07824	109685
R07824	15458
R10905	77042
R10905	80982
R10905	15586
R10905	15587
R10905	74468
R10905	20690
R10905	74409
R10905	109685
R10905	15458
R01498	14466
R01498	230101
R03617	14420
R00802	69983
R00801	69983
R06088	69983
R06087	69983
R04183	17939
R05966	17939
R07816	27419
R03162	66848
R03162	71665
R05963	15211
R05963	238023
R05963	15212
R06004	15211
R06004	238023
R06004	15212
R06001	15211
R06001	238023
R06001	15212
R04586	15211
R04586	238023
R04586	15212
R10831	15211
R10831	238023
R10831	15212
R03492	15211
R03492	238023
R03492	15212
R06141	15211
R06141	238023
R06141	15212
R09323	15211
R09323	238023
R09323	15212
R07809	15211
R07809	238023
R07809	15212
R04184	15211
R04184	238023
R04184	15212
R07810	15211
R07810	238023
R07810	15212
R00022	15211
R00022	238023
R00022	15212
R01498	226413
R03617	226413
R01501	226413
R07813	15932
R07822	15932
R05980	14376
R05981	14376
R01886	11544
R07626	11544
R10630	12182
R10630	12494
R00102	12182
R00102	12494
R10629	12182
R10629	12494
R00192	229709
R00192	11615
R00192	74340
R00192	269378
R04936	229709
R04936	11615
R04936	74340
R04936	269378
R07109	13850
R07110	13850
R05842	13850
R07111	13850
R07108	13850
R02822	13850
R02745	68255
R03415	68255
R03057	16993
R07627	13849
R07027	13849
R07014	13849
R09417	13849
R09410	13849
R07071	13849
R09443	13849
R07072	13849
R07082	13849
R07013	13849
R04951	66988
R00899	66988
R04951	16790
R00899	16790
R00135	66988
R01166	66054
R01992	66054
R03288	338403
R01992	338403
R01166	338403
R10688	53320
R10688	381204
R10688	72560
R10688	635702
R10687	53320
R10687	381204
R10687	72560
R10687	635702
R09535	70008
R02418	74270
R02418	74256
R02418	72201
R02418	236733
R02418	70527
R02418	22258
R02418	24110
R02418	625530
R02418	69727
R02418	14479
R02418	252870
R02418	76800
R02418	237898
R02418	68149
R02418	22225
R02418	30941
R02418	77593
R02418	224836
R02418	22284
R02418	71198
R02418	22223
R02418	70675
R02418	327799
R02418	66124
R02418	71472
R02418	59025
R02418	170711
R02418	107260
R02418	30940
R02418	216825
R02418	235441
R02418	76179
R02418	17847
R02418	84092
R02418	216835
R02418	22224
R02418	74158
R02418	244144
R02418	74841
R02418	384701
R02418	93841
R02418	13531
R02418	635253
R02418	235323
R02418	230484
R02418	170707
R02418	170822
R02418	83563
R02418	319651
R02418	54651
R02418	229603
R02418	13532
R02418	53376
R02418	107868
R02418	227334
R02418	56207
R02418	381944
R02418	57775
R02418	74112
R02418	100756
R02418	73162
R02418	72344
R02418	50933
R02418	76630
R02418	408193
R02418	100043771
R02418	104416
R02418	432940
R02418	74996
R02418	72607
R02418	22217
R02418	54644
R02418	329908
R02418	21929
R02418	360216
R02418	73945
R00494	71522
R00494	207182
R00494	23887
R00494	14598
R09875	23887
R09875	14598
R04242	14590
R09845	230709
R06134	104816
R00485	104816
R10553	71670
R10621	71670
R06134	26363
R01076	26363
R01077	26363
R00669	109652
R01263	109652
R10553	109652
R00488	11484
R00546	11484
R00526	11484
R01579	216456
R01579	14660
R00256	216456
R00256	14660
R06134	216456
R06134	14660
R06528	230379
R06528	54447
R06528	11886
R06528	171168
R06518	230379
R06518	54447
R06518	11886
R06518	171168
R01494	230379
R01494	54447
R01494	11886
R01494	171168
R01493	230379
R01493	54447
R01493	11886
R01493	171168
R05168	245847
R02059	245847
R03421	11593
R04112	21946
R04112	57757
R04112	242100
R04112	384997
R06134	52633
R00269	52633
R03804	52633
R00348	52633
R08707	59007
R08228	103149
R06134	103149
R00905	103149
R04666	103149
R05635	68023
R04268	68023
R03482	327942
R05917	327942
R04911	71562
R00988	71562
R01959	71562
R02973	22361
R02973	26464
R09537	14073
R09536	14073
R06601	76974
R03055	64705
R08227	64705
R02269	64705
R01993	69719
R02288	71761
R00251	75475
R00551	11847
R00551	11846
R01157	75986
R02621	18601
R02621	242726
R02621	18600
R02621	18599
R02621	18602
R02513	51793
R02513	69219
R02422	94041
R01127	108147
R01663	320685
R05048	14528
R05046	14528
R04639	14528
R00428	14528
R00424	14528
R01676	14544
R10231	30947
R02556	11486
R01560	11486
R01878	72269
R02485	72269
R08221	72269
R00181	109674
R00181	229665
R00181	11717
R01655	108156
R01655	17768
R01655	665563
R00765	67980
R00765	26384
R00004	74776
R00004	76429
R00004	67895
R03042	229589
R03409	229589
R01668	66422
R01667	66422
R01054	66358
R01054	74167
R01054	53893
R01054	28240
R02319	66566
R00615	66566
R00086	66566
R00855	66358
R01232	66401
R00969	66401
R00184	66401
R02805	66401
R00662	16434
R01855	16434
R08243	16434
R03531	16434
R00426	16434
R02720	16434
R00720	16434
R01532	16434
R02100	16434
R11104	67993
R00103	67993
R03004	67993
R02100	110074
R00618	105663
R00187	224794
R00187	14198
R00086	12496
R01004	57170
R03986	66174
R00287	66174
R00514	215446
R00514	72090
R00514	12495
R00569	215446
R00569	72090
R00569	12495
R02092	215446
R02092	72090
R02092	12495
R00961	215446
R00961	72090
R00961	12495
R00719	215446
R00719	72090
R00719	12495
R00085	215446
R00085	72090
R00085	12495
R00335	215446
R00335	72090
R00335	12495
R02319	215446
R02319	72090
R02319	12495
R00122	215446
R00122	72090
R00122	12495
R00155	215446
R00155	72090
R00155	12495
R00086	215446
R00086	72090
R00086	12495
R10443	215446
R10443	72090
R10443	12495
R00328	215446
R00328	72090
R00328	12495
R10442	215446
R10442	72090
R10442	12495
R00159	215446
R00159	72090
R00159	12495
R02095	215446
R02095	72090
R02095	12495
R05779	102954
R05779	58242
R05779	71207
R05779	56409
R05777	102954
R05777	58242
R05777	71207
R05777	56409
R01054	66358
R09538	66358
R09832	214254
R09832	17766
R09833	17766
R09877	53893
R09877	213484
R04368	69305
R00329	76025
R00329	12497
R00329	100862375
R00329	12499
R00329	67464
R00961	76025
R00961	12497
R00961	100862375
R00961	12499
R00961	67464
R00155	76025
R00155	12497
R00155	100862375
R00155	12499
R00155	67464
R00328	76025
R00328	12497
R00328	100862375
R00328	12499
R00328	67464
R10815	70640
R10815	73532
R10815	75686
R00961	73532
R00961	75686
R10235	73532
R10235	75686
R00539	66204
R00539	75572
R00317	66204
R00317	75572
R01515	66204
R01515	75572
R01421	66204
R01421	75572
R00103	209558
R00103	18605
R00056	209558
R00056	18605
R03036	209558
R03036	18605
R00160	209558
R00160	18605
R00287	209558
R00287	18605
R00507	209558
R00507	18605
R03004	209558
R03004	18605
R00086	11981
R00086	319767
R00086	50769
R00086	241633
R00086	11982
R00086	320940
R00086	54667
R00086	11980
R00086	67331
R00086	231287
R00086	50770
R00086	54670
R00086	76295
R00086	50771
R00086	11945
R00086	192113
R00086	11944
R00086	80861
R00086	230073
R00086	11964
R00086	11947
R00086	56495
R00086	18671
R00086	18670
R00086	18669
R00086	12638
R00086	11977
R00086	11979
R00086	67972
R00086	53313
R00086	11938
R00086	69047
R00086	381290
R00086	235574
R00086	320707
R00086	11941
R00086	11937
R00086	232975
R00086	98660
R00086	11928
R00086	27222
R00086	226153
R00086	68705
R00086	67772
R00086	17220
R00086	20174
R00086	19691
R00086	68142
R00086	17215
R00086	12648
R00086	17219
R00086	71389
R00086	66634
R00086	17216
R00086	191578
R00086	54380
R00086	17218
R00086	330149
R00086	12144
R00086	107932
R00086	269400
R00086	17217
R00086	109151
R00086	22589
R00086	170472
R00086	22427
R00086	208084
R00086	237911
R00086	13990
R00086	78286
R00086	81000
R00086	13871
R00086	269610
R00086	13872
R00086	93838
R00086	79456
R00086	50755
R00086	320790
R00086	117599
R00086	20589
R00086	327762
R00086	71567
R00086	27041
R00086	216848
R00086	77987
R00086	244059
R00086	71981
R00086	69663
R00086	52513
R00086	72047
R00086	71715
R00086	71586
R00086	68278
R00086	106794
R00086	71990
R00086	53817
R00086	104721
R00086	338359
R00086	217207
R00086	69192
R00086	13205
R00086	13206
R00086	212880
R00086	110957
R00086	13680
R00086	72198
R00086	101437
R00086	67848
R00086	74351
R00086	216877
R00086	227674
R00086	27225
R00086	67997
R00086	13204
R00086	94213
R00086	72935
R00086	66942
R00086	320632
R00086	72831
R00086	234733
R00086	56200
R00086	20589
R00086	53975
R00086	100048658
R00086	30959
R00086	218629
R00086	26900
R00086	72162
R00086	320209
R00086	13207
R00086	67755
R00086	192170
R00086	234374
R00086	67487
R00086	27041
R00086	228889
R00086	17454
R00086	67040
R00086	83456
R00086	64340
R00086	78394
R00086	74691
R00086	13211
R00086	668137
R00086	208144
R00086	13209
R00086	77591
R00086	71206
R00086	23924
R00086	231912
R00086	50850
R00086	18195
R00086	215951
R00335	24067
R00335	665155
R00335	100101806
R00335	103967
R00335	13429
R00335	13430
R00335	74006
R00335	74143
R01364	14085
R00987	102642818
R00987	70789
R03936	102642818
R03936	70789
R02668	102642818
R02668	70789
R01085	68636
R00543	68636
R00489	73748
R01682	14415
R01682	14417
R02466	14415
R02466	14417
R00489	14415
R00489	14417
R00261	14415
R00261	14417
R00670	18263
R00566	242669
R04209	67054
R01167	15186
R00965	22247
R02080	13195
R01167	13195
R00699	13195
R00736	13195
R02701	13195
R04909	13195
R00685	13195
R02466	246277
R02466	73748
R01682	246277
R01682	73748
R00431	18534
R00431	74551
R00726	18534
R00726	74551
R01121	192156
R01384	67883
R03269	66812
R03197	22275
R04972	22275
R00923	52665
R04323	266645
R00178	11702
R02243	16365
R02055	320951
R07313	13202
R00233	56690
R05373	56690
R09991	56316
R05144	56316
R09958	52665
R06604	231903
R01829	11676
R01829	230163
R01829	353204
R01829	11674
R02568	11676
R02568	230163
R02568	353204
R02568	11674
R01070	11676
R01070	230163
R01070	353204
R01070	11674
R01068	11676
R01068	230163
R01068	353204
R01068	11674
R02464	20397
R06516	20397
R01841	13074
R08516	13074
R01066	232449
R00751	71776
R06171	71776
R09959	19286
R00471	67432
R00470	67432
R10283	67432
R01811	74091
R01360	15356
R01360	208982
R08090	15356
R08090	208982
R10552	100929
R09394	56738
R00132	80733
R00132	23831
R00132	230099
R00132	12354
R00132	56078
R00132	12353
R00132	71934
R00132	12346
R00132	12319
R00132	76459
R00132	12350
R00132	12352
R00132	12349
R00132	12351
R10092	80733
R10092	23831
R10092	230099
R10092	12354
R10092	56078
R10092	12353
R10092	71934
R10092	12346
R10092	12319
R10092	76459
R10092	12350
R10092	12352
R10092	12349
R10092	12351
R04813	15488
R04809	15488
R07392	56369
R00658	13806
R00658	433182
R00658	13807
R00658	13808
R04206	13806
R04206	433182
R04206	13807
R04206	13808
R09698	15488
R07760	70757
R07760	66775
R07760	57874
R10827	70757
R10827	66775
R10827	57874
R10761	23801
R04204	74147
R04204	97212
R04204	93747
R06411	74147
R06411	97212
R06411	93747
R04738	74147
R04738	97212
R04738	93747
R07893	74147
R07893	97212
R07893	93747
R04740	74147
R04740	97212
R04740	93747
R08093	74147
R08093	97212
R08093	93747
R02685	74147
R02685	97212
R02685	93747
R04137	74147
R04137	97212
R04137	93747
R04746	74147
R04746	97212
R04746	93747
R06412	74147
R06412	97212
R06412	93747
R07889	74147
R07889	97212
R07889	93747
R03026	74147
R03026	97212
R03026	93747
R07314	74147
R07314	97212
R07314	93747
R03224	74147
R03224	97212
R03224	93747
R04744	74147
R04744	97212
R04744	93747
R04749	74147
R04749	97212
R04749	93747
R03045	74147
R03045	97212
R03045	93747
R04224	74147
R04224	97212
R04224	93747
R04170	74147
R04170	97212
R04170	93747
R07897	74147
R07897	97212
R07897	93747
R06942	74147
R06942	97212
R06942	93747
R05595	74147
R05595	97212
R05595	93747
R02085	11992
R01082	14194
R01290	12411
R00891	12411
R04942	12411
R01289	12411
R00036	17025
R01900	11428
R01900	11429
R01324	11428
R01324	11429
R01325	11428
R01325	11429
R06513	76355
R00888	218138
R02914	243537
R03165	22276
R04374	67217
R10288	69225
R00129	69225
R04734	72562
R04734	13180
R04286	19286
R10270	72947
R00748	71760
R06131	231691
R06131	257635
R00220	231691
R00220	257635
R00590	231691
R00590	257635
R00220	231691
R00220	257635
R06131	231691
R06131	257635
R00996	231691
R00996	257635
R06132	15109
R01168	15109
R02302	14317
R01086	109900
R01083	11564
R04559	11564
R03874	18484
R01001	107869
R04930	107869
R00782	107869
R08632	107869
R02408	107869
R04770	107869
R09366	107869
R09366	229905
R09366	70266
R03528	229905
R03528	70266
R03599	50880
R02480	15159
R03059	17001
R02530	109801
R00089	432530
R00089	104110
R00089	210044
R00089	11513
R00089	224129
R00089	11515
R00089	104111
R00089	11512
R00089	271639
R00089	11514
R00434	432530
R00434	104110
R00434	210044
R00434	11513
R00434	224129
R00434	11515
R00434	104111
R00434	11512
R00434	271639
R00434	11514
R00434	230103
R00434	234889
R00434	54195
R00434	239134
R00434	245650
R00434	18160
R00434	14917
R00434	14918
R00434	14919
R00434	60596
R00310	14151
R00589	27364
R01529	66646
R04389	93683
R04104	212898
R02984	74246
R00291	74246
R00418	74246
R10764	69064
R10619	319625
R01602	319625
R02652	19703
R01207	19703
R09979	73724
R02765	73724
R08739	17117
R04729	17117
R08734	17117
R10281	246703
R10280	246703
R03868	14874
R03181	14874
R04273	14225
R04273	19035
R04273	14232
R04273	231997
R04273	105675
R04273	66101
R04273	66120
R04273	14230
R04273	67738
R04273	105247253
R04273	14231
R04273	30795
R04273	268373
R04273	94244
R04273	73075
R04273	68816
R04273	27055
R04273	66053
R04273	56031
R04273	14228
R04273	14229
R04273	70225
R04273	67285
R04273	67418
R04273	228005
R04273	23988
R04273	238831
R04273	14226
R04273	19038
R04273	14227
R04273	69713
R01015	21991
R01394	68180
R04420	67873
R09030	19895
R01056	19895
R01819	110119
R00772	110119
R02739	14751
R03321	14751
R00771	14751
R02740	14751
R01378	17319
R03342	17319
R09955	15493
R09955	100043456
R09955	15495
R09955	15497
R09955	15496
R09955	15492
R02499	15493
R02499	100043456
R02499	15495
R02499	15497
R02499	15496
R02499	15492
R03327	15493
R03327	100043456
R03327	15495
R03327	15497
R03327	15496
R03327	15492
R09920	15493
R09920	100043456
R09920	15495
R09920	15497
R09920	15496
R09920	15492
R04849	15493
R04849	100043456
R04849	15495
R04849	15497
R04849	15496
R04849	15492
R01837	15493
R01837	100043456
R01837	15495
R01837	15497
R01837	15496
R01837	15492
R04163	15493
R04163	100043456
R04163	15495
R04163	15497
R04163	15496
R04163	15492
R02644	15493
R02644	100043456
R02644	15495
R02644	15497
R02644	15496
R02644	15492
R04678	15493
R04678	100043456
R04678	15495
R04678	15497
R04678	15496
R04678	15492
R02840	15493
R02840	100043456
R02840	15495
R02840	15497
R02840	15496
R02840	15492
R02216	15493
R02216	100043456
R02216	15495
R02216	15497
R02216	15496
R02216	15492
R03673	13190
R01123	320581
R01123	319554
R01123	102635781
R07484	13595
R03353	13595
R04671	13595
R04804	13595
R04756	13177
R04756	74147
R04756	23986
R04100	13177
R04100	74147
R04100	23986
R02266	54486
R02266	19215
R02265	96979
R02265	102641464
R02265	56351
R02265	64292
R02267	19223
R02268	21391
R01518	56012
R01518	12183
R01518	18648
R08639	66681
R08639	72157
R03319	66681
R03319	72157
R01057	66681
R01057	72157
R00959	66681
R00959	72157
R08193	109785
R01662	12183
R02749	66681
R01057	66681
R01818	54128
R01818	29858
R10766	23801
R03020	56361
R00833	17850
R03199	16987
R07324	71780
R02918	70120
R02918	107271
R04773	216443
R04773	212679
R03659	216443
R03659	212679
R03662	20226
R03662	71984
R08218	20226
R08218	71984
R05577	226414
R05577	226539
R03654	353172
R03661	230577
R03661	107508
R03650	71941
R03650	27267
R05578	107508
R05578	67417
R03652	97541
R03646	109093
R03646	104458
R03664	70560
R03664	22375
R03660	69955
R03660	23874
R03660	66590
R03655	70791
R03655	15115
R03648	70223
R03648	244141
R03663	272396
R03663	110960
R03663	71807
R03657	102436
R03657	107045
R03656	381314
R03656	105148
R03658	85305
R03038	234734
R03038	224805
R03665	68915
R03665	22321
R00925	68738
R00925	60525
R00926	68738
R00926	60525
R00316	68738
R00316	60525
R00235	68738
R00235	60525
R01354	68738
R01354	60525
R00236	68738
R00236	60525
R01357	78894
R01354	380660
R00926	380660
R00925	380660
R00389	20216
R00389	233801
R00389	233799
R00389	117147
R00389	272428
R01176	20216
R01176	233801
R01176	233799
R01176	117147
R01176	272428
R01280	433256
R01280	328845
R01280	26458
R01280	14081
R01280	50790
R01280	74205
R01280	216739
R01280	78625
R01280	94180
R00390	433256
R00390	328845
R00390	26458
R00390	14081
R00390	50790
R00390	74205
R00390	216739
R00390	78625
R00390	94180
R02405	56451
R02405	20917
R02405	20916
R00727	56451
R00727	20917
R00727	20916
R00432	56451
R00432	20917
R00432	20916
R02406	56451
R02406	20917
R02406	20916
R00405	56451
R00405	20916
R00405	20917
R02404	56451
R02404	20916
R02404	20917
R04580	26459
R08743	26459
R08733	26459
R02794	26459
R04507	26459
R08738	26459
R03613	66632
R10677	108653
R00253	14645
R01164	107239
R01991	107239
R03286	107239
R00910	107239
R00912	107239
R05197	14287
R00942	14287
R02237	14287
R04241	14287
R01654	14287
R10993	14629
R00894	14629
R04730	69737
R00497	14854
R10994	14854
R10678	194237
R10678	108653
R10693	194237
R10678	194237
R10679	194237
R04231	106564
R04230	106564
R04591	67054
R04208	14450
R02301	100039707
R02301	107885
R01074	110948
R04582	110948
R05145	110948
R01074	110948
R05145	110948
R04604	110948
R04144	14450
R04385	107476
R04385	100705
R04562	110948
R05145	110948
R01074	110948
R00149	227231
R00256	51797
R00256	55936
R00571	51797
R00571	55936
R00573	51797
R00573	55936
R01724	223646
R00943	270685
R00943	108156
R01135	11565
R01135	11566
R01954	11898
R01074	110948
R05145	110948
R04563	110948
R00257	78914
R00189	78914
R01231	229363
R00256	229363
R08244	229363
R01230	229363
R04463	237823
R00256	27053
R00578	27053
R00483	27053
R07641	69719
R00256	69719
R00575	69719
R10949	69719
R10948	69719
R01395	69719
R04212	229487
R04212	384281
R04212	76563
R03905	229487
R03905	384281
R03905	76563
R00344	18563
R00742	107476
R00742	100705
R04386	107476
R04386	100705
R01859	110821
R01859	66904
R08924	110821
R08924	66904
R04138	72039
R04138	78038
R00381	16881
R00381	16882
R00381	319583
R00436	28088
R07640	28088
R04274	66368
R00382	16881
R00381	16881
R10822	16881
R10823	16881
R00381	16881
